Date,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_more_1y_percent,supply/active_more_2y_percent,supply/active_more_3y_percent,supply/active_more_5y_percent,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,transactions/transfers_volume_adjusted_sum,indicators/sopr_adjusted,indicators/nvt,indicators/velocity,indicators/cdd,indicators/reserve_risk,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/sol_1h,indicators/sol_1h_24h,indicators/sol_1d_1w,indicators/sol_1w_1m,indicators/sol_1m_3m,indicators/sol_3m_6m,indicators/sol_6m_12m,indicators/sol_1y_2y,indicators/sol_2y_3y,indicators/sol_3y_5y,indicators/sol_5y_7y,indicators/sol_7y_10y,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/net_realized_profit_loss,indicators/realized_profit,indicators/realized_loss,indicators/nupl_more_155,indicators/nupl_less_155,indicators/puell_multiple,indicators/stock_to_flow_deflection,indicators/difficulty_ribbon_compression,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count,transactions/transfers_volume_to_exchanges_sum,transactions/transfers_volume_from_exchanges_sum,transactions/transfers_to_exchanges_count,transactions/transfers_from_exchanges_count,transactions/transfers_volume_exchanges_net,distribution/balance_exchanges,Close Gold,Close Silver,Close WTI Crude Oil,Close Natural Gas,Close Treasury Yield 5 Years,Close Treasury Yield 10 Years,Treasury Yield 30 Years,Close Dow Jones Industrial Average,Close Russell 2000,Close S&P 500,Close EURO STOXX 50,Close NASDAQ,Close VIX,Close CBOE Skew,Dow Jones Industrial Average Daily Change,Russell 2000 Daily Change,S&P 500 Daily Change,EURO STOXX 50 Daily Change,NASDAQ Daily Change,VIX Daily Change,CBOE Skew Daily Change,Close USD Index,Close EUR/USD,Close JPY/USD,Close GBP/USD,Close CAD/USD,Close SEK/USD,Close CHF/USD,Daily Return in USD_ohneshift,percentage_daily_return_bef_shift,market/price_usd_close_cummax,price_usd_close_percent_of_maxtilnow,Class
2013-02-20,3.402263479844153,0,30.031999999999996,-0.058398827484462575,10.24863284812866,2.8917119627322183,1.5680975551143e+16,35039054813085.1,193.0,447.528497409326,28840019.0,49.92328523,0.0008382719373688191,97.64828702219604,139946.0,135717.0,1200831.6777605,1196006.6792605,0.9986715671561991,3670125.0,4041.0,10806700.0,0.994842605251016,10750955.458659599,37894.73838866,0.468345699081567,0.21989410166012,0.11444132251288601,0.0,388601.133934539,670212.3899446779,1182368.87549172,1088287.2278267,1058522.37975099,1357426.35079846,2684941.87785446,1139596.54841046,1236733.04,0.0,0.0,0.0,4825.0,0.17695390035304934,59555.0,28798128.0,1195956.75597527,1069799.87990859,1.07353326012177,10.101608911120262,0.09899413141001323,9335230.66374418,0.00702714981805095,8.726146673845053,0.40145043228163,39.779877297354005,75397.0,35715.0,10592.0,3451.0,2851.0,2726.0,2923.0,2054.0,7.0,1.0,0.0,0.0,0.658057897459188,0.658083435146806,2.5537687617526198e-05,1319879.98462198,1339935.52725749,20055.542635507,0.7819343539447681,0.3710979831175335,2.33335828860502,1.7032644343780703,0.03472185377712455,50750.0,34156.0,39651.0,27099.0,1218672.0,382092.0,231761.0,159044.0,85310.0,11376.0,1368.0,91.0,2309.56234279,4676.31507928,256.0,137.0,-2366.75273649,6709.836906010002,1577.6,28.615,94.46,3.279,0.8690000000000001,2.021,3.2089999999999996,13927.54,913.5,1511.95,2640.35,3164.41,14.68,124.47,-108.1299999999992,-18.5,-18.990000000000013,-22.019999999999985,-49.180000000000284,2.369999999999999,-5.680000000000009,81.09,1.3396,0.0107,1.5427,0.9884,0.1588,1.0846,0.6419999999999959,0.021377197655833645,23758.933628169103,0.0012640297948554985,0.0
2013-02-19,3.380654480430826,0,29.39,-0.07852762186229201,10.114974625430401,2.7695038622467765,1.5680975551143e+16,28635952504154.6,159.0,547.5974842767299,25522497.0,46.41317356,0.000853811139808683,86.64378806938021,127053.0,119900.0,1456405.9595389,1452430.9625389,0.998465992767746,3665147.0,5631.0,10801875.0,0.99653430161449,10764428.8200256,37436.00548627,0.46945953175297706,0.219901091098575,0.114117268529769,0.0,381218.97007553896,682332.6038693379,1193084.05782683,1060288.0856828,1056161.18211053,1357736.74639263,2695699.08114388,1142663.62841046,1232680.47,0.0,0.0,0.0,3975.0,0.14372702635829704,54360.0,25473481.0,1452384.54936534,1278951.74396535,1.07322058040807,8.445881598713898,0.11840090206240585,6188397.64757144,0.006664708060976633,4.838648273299589,0.40121291640410295,30.468006875774805,64785.0,32263.0,10564.0,3566.0,2682.0,3024.0,1947.0,1048.0,20.0,1.0,0.0,0.0,0.6558484071926639,0.655899737089322,5.13298966578663e-05,1168433.8138996,1184231.17566705,15797.3617674444,0.7776727481666585,0.3690647405235137,1.82233972898236,1.6729456355551091,0.03227175520568025,49143.0,32994.0,39535.0,26457.0,1216613.0,381142.0,231153.0,158599.0,85376.0,11433.0,1357.0,90.0,4073.3261659,6425.18380959,389.0,166.0,-2351.8576436900007,9076.6366425,1603.6,29.413,96.66,3.272,0.8809999999999999,2.026,3.205,14035.67,932.0,1530.94,2662.37,3213.59,12.31,130.15,53.909999999999854,8.850000000000025,11.150000000000093,47.10999999999967,21.55999999999995,-0.15000000000000036,-0.3100000000000023,80.47,1.3347,0.0107,1.5477,0.9896,0.1575,1.0832,2.3900000000000006,0.08132017693092891,23758.933628169103,0.0012370083800880096,1.0
2013-02-15,3.295836866004329,0,27.0,-0.15346191868941414,9.765144888871383,2.7824669791969345,1.40680132785055e+16,29166466409373.4,179.0,482.335195530726,26123130.0,57.30713264,0.0010331566423884,79.08801093071057,126934.0,122434.0,1285435.33982495,1280960.34232495,0.996976243448229,3617627.0,10972.0,10784450.0,0.993894346429019,10718593.779931301,65846.05358051,0.47032133628964,0.21899919930534198,0.112916959140244,0.0,414382.085992729,562444.857276118,1227855.23769539,1066030.67424306,1099490.99945118,1342079.04370457,2710371.02020043,1144038.61494853,1217747.3,0.0,0.0,0.0,4475.0,0.16349113041487584,55468.0,26059437.0,1280903.03519231,1202464.78720475,1.10874064051452,8.968620216372019,0.11149987131515747,21090808.827729102,0.006545925447272866,17.539647773600752,0.398870971449096,31.3733740818466,70019.0,29556.0,8775.0,5294.0,3727.0,1703.0,2245.0,1108.0,5.0,2.0,0.0,0.0,0.64362938154879,0.643879961311285,0.00025057976249532997,1288069.41946161,1333780.87210324,45711.4526416309,0.7602015532281933,0.3462823513426451,2.02568963331662,1.5772481325026928,0.02790610451426094,49827.0,34442.0,38418.0,27004.0,1202771.0,378426.0,229759.0,157908.0,85156.0,11496.0,1350.0,91.0,5909.15568409,2695.10423266,270.0,106.0,3214.0514514300007,8030.110978670003,1608.8,29.839000000000002,95.86,3.153,0.865,2.0069999999999997,3.179,13981.76,923.15,1519.79,2615.26,3192.03,12.46,130.46,8.3700000000008,-0.6100000000000136,-1.5900000000001455,-20.08999999999969,-6.6299999999996535,-0.1999999999999993,3.2700000000000102,80.58,1.3353,0.0108,1.5487,0.9991,0.1583,1.0844,-0.3999999999999986,-0.014814814814814762,23758.933628169103,0.001136414639754211,1.0
2013-02-14,3.3105430133940246,0,27.4,-0.1409206137811092,9.5986669093881,2.7148640021712955,1.40680132785055e+16,24121340869964.9,151.0,583.218543046358,23843661.0,43.45320621,0.000855765527896489,87.8750623775893,114829.0,112648.0,1502365.26186876,1498590.26186876,0.997872298742391,3616388.0,7711.0,10779975.0,0.995776111251207,10734431.4638286,45533.37218321,0.47201188306933,0.219910337913445,0.11385147924740101,0.0,362402.713017858,622836.639550568,1186351.26195121,1058089.73699858,1117743.43338385,1344264.75191949,2717648.35424192,1143311.84494853,1227316.1,0.0,0.0,0.0,3775.0,0.1363207599821148,50777.0,23794980.0,1498546.80866255,1399448.08546473,1.08173184379284,7.703018862911358,0.12981923292630362,6930573.11361009,0.006299554902252424,4.952361710015545,0.39820463120420596,25.310768271735398,61934.0,27747.0,9405.0,7415.0,2600.0,1715.0,818.0,989.0,25.0,0.0,0.0,0.0,0.6491877379300439,0.649440254909732,0.000252516979687454,1193516.2815727,1283905.69536111,90389.41378841801,0.7636555507199669,0.3670573710445753,1.6477546173088,1.6067938759967801,0.028196150819292137,51234.0,35779.0,38550.0,26909.0,1201067.0,379526.0,230151.0,158563.0,85217.0,11474.0,1354.0,92.0,6250.78196199,6671.55667357,246.0,153.0,-420.7747115800002,4816.103027240003,1634.7,30.343000000000004,97.31,3.1630000000000003,0.857,2.0,3.181,13973.39,923.76,1521.38,2635.35,3198.66,12.66,127.19,-9.520000000000435,3.17999999999995,1.050000000000182,-21.51000000000022,1.7799999999997451,-0.3200000000000003,0.5099999999999909,80.46,1.3444,0.0107,1.5533,0.9983,0.159,1.09,2.3099999999999987,0.08430656934306566,23758.933628169103,0.001153250412195014,0.0
2013-02-13,3.222469360378331,0,25.09,-0.21334664962657046,9.492539590480412,2.6942217024625106,1.40680132785055e+16,27665550413143.0,171.0,508.502923976608,27089930.0,56.12658455,0.000952605858042397,77.16711464407109,134620.0,127883.0,1221054.83556891,1216779.83956891,0.9837591574408922,3563095.0,57380.0,10776200.0,0.948228321694526,10218288.402463099,542909.18392785,0.47202050897923997,0.21978575053808302,0.11363277129229199,0.0,385852.31003765797,577492.3915494679,1211990.54299443,1046618.9581953001,1135274.67898955,1332373.54538336,2718132.20391371,1143925.73494853,1224529.47,0.0,0.0,0.0,4275.0,0.15577318637147286,58919.0,27020440.0,1216723.71298436,1024493.58505952,1.0964602856231802,10.51856269004743,0.09507002329759284,5932310.75438715,0.006203815450361092,5.7904811127172655,0.39793202255980203,19.407514337577,72846.0,34338.0,10488.0,4628.0,2102.0,1555.0,1344.0,578.0,4.0,0.0,0.0,0.0,0.6200250672936128,0.621696283964915,0.0016712166713022,1376201.33417573,1435561.44659175,59360.112416020194,0.7410533802036751,0.3178982943653046,1.8348494539627502,1.4738971858490726,0.028744861519081087,52955.0,38447.0,40384.0,28442.0,1201383.0,378684.0,229421.0,157842.0,84959.0,11497.0,1346.0,92.0,5519.59268785,3285.12160866,242.0,107.0,2234.47107919,5236.928738820003,1644.2,30.854,97.01,3.306,0.9009999999999999,2.019,3.2239999999999998,13982.91,920.58,1520.33,2656.86,3196.88,12.98,126.68,-35.790000000000866,3.0600000000000582,0.8999999999998636,8.0300000000002,10.390000000000327,0.33999999999999986,0.5600000000000023,80.09,1.3452,0.0107,1.5676,0.9984,0.1573,1.091,-0.37599999999999767,-0.014986050219210748,23758.933628169103,0.001056023826349376,1.0
2013-02-12,3.2373442291512435,0,25.465999999999998,-0.2015578230127637,9.352009899374623,2.6512329640502057,1.40680132785055e+16,22419787270262.1,139.0,627.482014388489,26762744.0,48.48104373,0.000829984313668424,72.67749975336595,131729.0,126598.0,1273851.4583299,1270376.4598299,0.994439005958485,3595077.0,20104.0,10771925.0,0.9851357914066959,10611798.8508806,160115.98913124,0.471758048577036,0.21973384376037602,0.113404008104401,0.0,345563.308281388,597134.311110178,1197252.00670725,1066153.12187674,1169375.40259239,1314694.37202572,2714785.83246981,1145377.01494853,1221579.47,0.0,0.0,0.0,3475.0,0.12493947241507343,58412.0,26729035.0,1270327.97878617,1129051.60908929,1.07170114157302,9.54068433478324,0.10481428427038714,5196042.24352028,0.006035617060335793,4.602129966150517,0.3976861750087371,20.817893832755303,70576.0,35152.0,11615.0,3494.0,1818.0,1819.0,1385.0,738.0,1.0,0.0,0.0,0.0,0.6318987903446129,0.632581811945557,0.000683021600943823,1010314.61632365,1029241.69187009,18927.0755464391,0.7434931549581716,0.3373614770377488,1.45273302439969,1.4950481314438502,0.027912425613248974,51739.0,36734.0,40689.0,29149.0,1201580.0,378534.0,229236.0,157813.0,85092.0,11473.0,1337.0,90.0,4717.56704625,4008.28170274,218.0,103.0,709.2853435100002,3002.4972596300013,1648.7,31.004,97.51,3.23,0.8690000000000001,1.982,3.1910000000000003,14018.7,917.52,1519.43,2648.83,3186.49,12.64,126.12,47.46000000000095,4.490000000000009,2.4200000000000728,26.2199999999998,-5.510000000000218,-0.2999999999999989,0.5900000000000034,80.11,1.3404,0.0106,1.5657,0.9948,0.1565,1.0863,1.5259999999999962,0.059923034634414375,23758.933628169103,0.0010718494524437309,0.0
2013-02-11,3.1755507001298273,0,23.94,-0.2494029012379472,9.259231279986542,2.5565422920400804,1.40680132785055e+16,25543738709144.6,159.0,550.74213836478,26222241.0,48.78675412,0.000849425509184295,82.47703350427362,131583.0,123996.0,1328240.58315567,1324265.58365567,0.996317779532139,3596757.0,10486.0,10768450.0,0.9898781354793341,10659443.1523371,68893.80578239998,0.4719302065160979,0.21965616284318898,0.11322701688729599,0.0,338794.231008258,629434.572150858,1164063.66980892,1067518.38098361,1180351.8111066,1306320.34409533,2716600.42558965,1146076.93676878,1219279.47,0.0,0.0,0.0,3975.0,0.14420378867408234,57435.0,26174221.0,1324216.79690155,1232752.91533896,1.04811786698,8.735286581771406,0.11447821323764887,5358567.782439,0.00578309062046774,4.3468303467492495,0.39747553846017597,16.2153100078107,69915.0,34854.0,11532.0,3759.0,1445.0,1170.0,535.0,783.0,3.0,0.0,0.0,0.0,0.612931595916415,0.613892190593183,0.0009605946767683811,605793.9652419271,633073.258321466,27279.2930795395,0.7299271662408882,0.3115500082073802,1.58829908970592,1.4269224851449958,0.027568962646434887,52067.0,37358.0,39406.0,28280.0,1199625.0,377553.0,228841.0,157520.0,84900.0,11449.0,1347.0,90.0,3571.0336287057103,3352.36893741164,268.0,104.0,218.6646912940696,2293.245316120001,1648.2,30.895,97.03,3.279,0.838,1.946,3.1510000000000002,13971.24,913.03,1517.01,2622.61,3192.0,12.94,125.53,-21.729999999999567,-0.6399999999999864,-0.9200000000000728,-7.690000000000055,-1.8699999999998909,-0.08000000000000007,-0.14000000000000054,80.31,1.3368,0.0108,1.5802,0.9964,0.1553,1.0903,1.539029322000001,0.0642869390977444,23758.933628169103,0.001007620980582067,1.0
2013-02-08,3.1091042917613962,0,22.400970678,-0.2976564912130069,9.075662795298644,2.4564890725810176,1.40680132785055e+16,24302368207920.5,151.0,578.87417218543,27239969.0,49.26209751,0.0008106318497613951,77.63092297752225,136224.0,127396.0,2189719.72664759,2185944.72664759,0.9919257245962021,3552457.0,28917.0,10756875.0,0.9739524430131291,10476674.7939874,280190.05002447,0.473476052353051,0.218622381199813,0.112716701644297,0.0,458671.803014158,586761.859484958,1083776.18472846,1053464.58857958,1187983.24178933,1293084.45576014,2741429.0838866,1139214.15676878,1212479.47,0.0,0.0,0.0,3775.0,0.13663259596642366,60770.0,27199213.0,2185895.46455008,2051714.81431137,1.05912407545286,5.242870463754193,0.1907352102084825,8369504.12882242,0.005503576222993691,4.079272650585958,0.396676370221053,14.5306705760058,68151.0,39851.0,10659.0,4425.0,1554.0,1078.0,1247.0,412.0,19.0,0.0,0.0,0.0,0.594567734931395,0.596142044157411,0.00157430922601583,1027891.18039614,1067313.43783651,39422.2574403718,0.7123871660654362,0.2874966280763449,1.4300618553733102,1.3664296591867555,0.029564314521077537,59968.0,40791.0,44716.0,32780.0,1193615.0,376442.0,228203.0,157628.0,84944.0,11440.0,1356.0,89.0,5915.70844889,5888.32730214,217.0,88.0,27.381146749999967,1376.7969301600006,1666.0,31.425,95.72,3.272,0.828,1.954,3.167,13992.97,913.67,1517.93,2630.3,3193.87,13.02,125.67,48.920000000000066,5.569999999999937,8.539999999999964,32.38000000000011,28.73999999999978,-0.4800000000000004,0.3200000000000074,80.25,1.3389,0.0107,1.571,1.0023,0.1558,1.0889,0.6909706779999993,0.03084556861094425,23758.933628169103,0.0009428441119697783,1.0
2013-02-07,3.0777729838902004,0,21.71,-0.3193206761017474,8.970887481362938,2.370775360075809,1.40680132785055e+16,24889698710865.3,154.0,565.214285714286,27381883.0,48.56204643,0.000795017376847896,80.28001974854172,137817.0,127403.0,1728717.48548849,1724867.48698849,0.9960974610263941,3558604.0,13942.0,10753100.0,0.992810714527047,10675782.8114069,77307.03260491,0.47384659727085404,0.21849071493511102,0.11250522267997098,0.0,429925.929861918,682585.128698988,980812.130399738,1053276.60568157,1218382.79680514,1292787.40745127,2745867.3383446,1139672.59676878,1209779.91,0.0,0.0,0.0,3850.0,0.13958009375593794,61083.0,27344693.0,1724818.92494206,1627305.14219763,1.02813629484851,6.607918651002503,0.1513335821481833,5286782.32689698,0.0052681519439512865,3.248795932493232,0.396290617888782,16.4860666624561,70555.0,36756.0,8558.0,6210.0,2409.0,1371.0,1081.0,451.0,6.0,6.0,0.0,0.0,0.5908090160470971,0.5924812122751079,0.00167219622801082,503093.66771692794,535363.52394127,32269.856224342202,0.7021012837494631,0.27309520569012435,1.3938293537571498,1.3264669086380534,0.031138680569837488,58185.0,38195.0,44354.0,31723.0,1192205.0,375490.0,227572.0,157104.0,84898.0,11469.0,1349.0,88.0,1673.7570610253501,1561.72229632095,236.0,84.0,112.0347647044,1349.4439834100008,1670.4,31.386999999999997,95.83,3.285,0.825,1.9509999999999998,3.1630000000000003,13944.05,908.1,1509.39,2597.92,3165.13,13.5,125.35,-42.47000000000117,-3.1899999999999418,-2.729999999999791,-19.42999999999984,-3.3499999999999086,0.08999999999999986,2.8999999999999915,80.19,1.3524,0.0107,1.5664,1.0045,0.1573,1.099,0.8000000000000007,0.03684937816674347,23758.933628169103,0.0009137615492245897,1.0
2013-02-06,3.0402275134405423,0,20.91,-0.3444032859183573,8.922361283361036,2.330461111300389,1.40680132785055e+16,23608118741874.2,146.0,595.897260273973,18886988.0,32.24443065,0.0007603204661746331,114.19784305138599,99446.0,87975.0,1860603.34300803,1856953.34450803,0.9922689557826608,3534593.0,25415.0,10749250.0,0.974959862225731,10480077.3988116,220477.96137388,0.4740938997646911,0.218365554505546,0.112224100286066,0.0,468694.792329409,691834.2078192079,936827.6611578179,1047447.84681941,1213918.17616123,1294363.30917917,2748887.91527698,1140941.02676878,1206324.91,0.0,0.0,0.0,3650.0,0.13192287061923855,42409.0,18839061.0,1856921.10007738,1766872.50836806,1.0275766612123,6.083772286393403,0.1643717011296658,3932720.93167049,0.005167828481118045,2.2258091135861733,0.39623842164487505,14.8100577998557,43822.0,27026.0,8547.0,4679.0,2086.0,1143.0,284.0,372.0,16.0,0.0,0.0,0.0,0.572943557605296,0.575131691450438,0.00218813384514217,517766.166653676,539222.83573936,21456.669085684,0.6907939111245941,0.2515477055998019,1.2941374163031,1.2852466000785108,0.03306371630982602,53365.0,34000.0,40961.0,28743.0,1188163.0,374707.0,226974.0,156698.0,84814.0,11473.0,1350.0,88.0,8445.01003795,8248.88603555,277.0,86.0,196.12400239999988,1237.4560216600012,1677.7,31.861,96.62,3.418,0.8370000000000001,1.9680000000000002,3.181,13986.52,911.29,1512.12,2617.35,3168.48,13.41,122.45,7.220000000001163,3.0699999999999363,0.8299999999999272,-33.86000000000013,-3.0999999999999086,-0.3100000000000005,-0.769999999999996,79.72,1.3581,0.0107,1.5667,1.0046,0.1582,1.1015,0.39800000000000324,0.01903395504543296,23758.933628169103,0.0008800900043429834,1.0
2013-02-05,3.021010080738259,0,20.511999999999997,-0.3568818843021209,8.87144966695264,2.2971707050511143,1.40680132785055e+16,25248241408208.7,167.0,530.952095808383,23665098.0,42.3586766,0.000795423292584455,99.5630415091863,122146.0,110903.0,2006309.53281134,2002134.53381134,0.9803014143000419,3480718.0,68686.0,10745600.0,0.950030479394996,10208637.873738699,517670.94335072,0.47424594002171294,0.21813713769065898,0.11209470946247801,0.0,457167.07568242896,789773.5970173579,838564.1506058379,1062818.16264298,1211588.33746639,1289621.35049954,2752042.74632869,1139489.51676878,1204524.91,0.0,0.0,0.0,4175.0,0.15233038798393014,53253.0,23608049.0,2002092.17513474,1902723.57872879,1.02407896333963,5.647483491626849,0.17707001737723255,7405986.26989481,0.005082125126389689,3.8923080329107766,0.396283600205115,15.169149415360698,61257.0,31021.0,10601.0,3902.0,1709.0,1334.0,580.0,496.0,3.0,0.0,0.0,0.0,0.566949463578678,0.56950390140463,0.00255443782595182,446825.828325261,516719.481719145,69893.6533938845,0.6856884231746555,0.2457192194308777,1.45258168025125,1.2708675784903811,0.035322434425328494,59718.0,38865.0,47178.0,32874.0,1183321.0,374240.0,226926.0,156745.0,84896.0,11508.0,1339.0,88.0,2531.13770085,3160.76961027,245.0,95.0,-629.6319094200003,1041.3670192600011,1672.4,31.859,96.64,3.3989999999999996,0.875,2.016,3.221,13979.3,908.22,1511.29,2651.21,3171.58,13.72,123.22,99.21999999999935,8.940000000000055,15.579999999999929,26.039999999999967,40.409999999999854,-0.9499999999999992,0.6200000000000045,79.49,1.3512,0.0109,1.5755,1.0023,0.1581,1.1004,0.2119999999999962,0.010335413416536477,23758.933628169103,0.0008633384107643842,1.0
2013-02-04,3.0106208860477417,0,20.3,-0.3635287759035224,8.830096879432476,2.3122483702625054,1.2750792960434e+16,24269748212798.8,164.0,525.378048780488,25181194.0,45.22052171,0.000824575075399792,91.66680004917616,126713.0,119065.0,2012536.7587781998,2008436.7597781997,0.977059505263295,3458222.0,77997.0,10741425.0,0.93991003131908,10095963.566205999,613908.01692523,0.47447013897044005,0.217999843295349,0.111845021493889,0.0,435085.11742211896,876790.4369528091,760070.5979995279,1067056.21487273,1216306.88686464,1289620.18140947,2754856.44572193,1140254.05676878,1201374.91,0.0,0.0,0.0,4100.0,0.1494618222018267,54841.0,25131735.0,2008391.53925649,1480262.72794832,1.02116079966126,7.256431440983367,0.1378087849562158,8723461.97785002,0.00510912542976908,5.89318491450565,0.395504890821515,18.4798221161763,65747.0,31560.0,13065.0,2886.0,2205.0,2310.0,680.0,611.0,1.0,0.0,0.0,0.0,0.5649521713287879,0.5680047716532309,0.00305260032444289,373828.52715716,472107.19160645,98278.6644492903,0.6820745465877356,0.2405396774794049,1.43130729439331,1.2614753712478013,0.03712027680998026,57162.0,38934.0,42539.0,29478.0,1180099.0,375374.0,227619.0,157550.0,84948.0,11512.0,1339.0,89.0,2964.67493406,2139.76176734,218.0,77.0,824.9131667199998,1671.0365286800006,1675.3,31.7,96.17,3.315,0.846,1.973,3.177,13880.08,899.28,1495.71,2625.17,3131.17,14.67,122.6,-129.71000000000095,-11.920000000000071,-17.460000000000036,-84.90999999999985,-47.92999999999985,1.7699999999999996,0.049999999999997165,79.55,1.3649,0.0108,1.5705,1.0032,0.1586,1.1011,-0.06314252099999962,-0.003110469014778306,23758.933628169103,0.0008544154513707587,1.0
2013-02-01,3.0137265275617113,0,20.363142521,-0.3615490518821724,8.724447140939663,2.3594038225894267,1.2750792960434e+16,21371506033747.6,147.0,596.625850340136,26331651.0,52.28602156,0.000882687964210349,71.28647218421106,136102.0,122899.0,1813676.66738239,1810001.66838239,0.9806821475328851,3447948.0,67919.0,10728850.0,0.932236525365641,10001816.3853101,727023.46720178,0.476402636270895,0.217796573921126,0.110017113670151,0.0,561665.010155139,725501.984783189,813425.670188428,1000973.6443472999,1255322.92376152,1260698.19512129,2774545.65204143,1156349.66211371,1180357.11,0.0,0.0,0.0,3675.0,0.13315257941458758,59235.0,26291561.0,1809949.38236083,1663958.04540636,1.1031312706053602,6.447788770647687,0.15509192927539858,29656565.8594,0.00520506596946388,17.82290481498137,0.39414097792722796,26.3700487571175,66680.0,33983.0,11427.0,3525.0,2532.0,1737.0,2111.0,897.0,3.0,4.0,0.0,0.0,0.5711225383091011,0.5743727356392989,0.00325019733019768,1943092.15288685,2014005.85161602,70913.6987291766,0.6839401742637177,0.25961163267316634,1.3040796385881102,1.297334300689421,0.038269834271829166,64171.0,42244.0,49496.0,35168.0,1166554.0,377981.0,230742.0,160944.0,86402.0,11528.0,1329.0,91.0,5479.12333245,3400.5664493473305,260.0,129.0,2078.55688310267,3734.117311370001,1669.4,31.941999999999997,97.77,3.301,0.877,2.01,3.208,14009.79,911.2,1513.17,2710.08,3179.1,12.9,122.55,149.21000000000097,9.110000000000014,15.060000000000171,7.099999999999909,36.96999999999979,-1.379999999999999,0.9099999999999966,79.13,1.3611,0.0109,1.587,1.0033,0.1576,1.0996,-0.09685747900000052,-0.004756509409100969,23758.933628169103,0.0008570730841579952,0.0
2013-01-31,3.0184717605234805,0,20.46,-0.3585122539402005,8.531507793042099,2.3559252895318514,1.2750792960434e+16,27291210590468.9,193.0,467.212435233161,24041308.0,47.79915089,0.000929221440318818,101.94321572999809,120224.0,112019.0,1589397.75430358,1584572.75730358,0.9920900206243021,3474958.0,26706.0,10725175.0,0.9767978987462741,10476318.4926178,242634.30844698,0.4815967425778329,0.217702460996083,0.109955045954961,0.0,432601.001748949,761781.198296259,819785.563832538,1013823.49283898,1266769.37251103,1265194.88070689,2830312.35146365,1155609.88211371,1179287.11,0.0,0.0,0.0,4825.0,0.17841210090960136,51440.0,23960662.0,1584524.95815269,1470545.53699307,1.08504361188179,7.2933307607260724,0.13711156573138153,9036645.98011875,0.0051011215502995404,6.145097688437875,0.39119437893272296,22.6459732530375,65793.0,25701.0,9794.0,4493.0,2961.0,1611.0,987.0,675.0,2.0,2.0,0.0,0.0,0.582223505343193,0.584890993165889,0.0026674878226960897,1307737.6028969,1337492.02004795,29754.417151048397,0.6846967122823131,0.2752854362681781,1.6763786847775501,1.3046241246785597,0.03885215135419976,47519.0,31948.0,37070.0,25439.0,1161470.0,379128.0,230627.0,161057.0,86946.0,11476.0,1314.0,92.0,3143.21913159,2317.70572918,209.0,74.0,825.5134024099997,1655.604827430001,1660.6,31.335,97.49,3.339,0.8809999999999999,1.985,3.17,13860.58,902.09,1498.11,2702.98,3142.13,14.28,121.64,-49.84000000000015,5.180000000000063,-3.850000000000136,-29.139999999999876,-0.1799999999998363,-0.040000000000000924,-0.28000000000000114,79.21,1.3568,0.011000000000000001,1.5798,0.9978,0.1575,1.0977,1.0100000000000016,0.04936461388074299,23758.933628169103,0.0008611497603470799,0.0
