Date,indicators/unrealized_profit
2012-08-10,"0,558747688311729"
2012-08-11,"0,560949804379671"
2012-08-12,"0,562775953534617"
2012-08-13,"0,569668480209954"
2012-08-14,"0,572700257978286"
2012-08-15,"0,596360191480817"
2012-08-16,"0,597546479858098"
2012-08-17,"0,550207601650381"
2012-08-18,"0,543232155093321"
2012-08-19,"0,440382296454625"
2012-08-20,"0,497380340108128"
2012-08-21,"0,492395265872018"
2012-08-22,"0,484097306245351"
2012-08-23,"0,493949235599578"
2012-08-24,"0,508041870351374"
2012-08-25,"0,506159015170868"
2012-08-26,"0,504561128149566"
2012-08-27,"0,50970035561938"
2012-08-28,"0,506884800490255"
2012-08-29,"0,501679964756188"
2012-08-30,"0,500652614877845"
2012-08-31,"0,477804524708599"
2012-09-01,"0,472727945141979"
2012-09-02,"0,477911601642356"
2012-09-03,"0,486460368460182"
2012-09-04,"0,479301153498227"
2012-09-05,"0,498707365379607"
2012-09-06,"0,502391123177613"
2012-09-07,"0,499441419057195"
2012-09-08,"0,49664867324042"
2012-09-09,"0,49462288486404"
2012-09-10,"0,487812253569825"
2012-09-11,"0,492456963645051"
2012-09-12,"0,492681783464752"
2012-09-13,"0,494506915703532"
2012-09-14,"0,505467669226797"
2012-09-15,"0,497590057282123"
2012-09-16,"0,505064215083343"
2012-09-17,"0,505901234313025"
2012-09-18,"0,512182276629483"
2012-09-19,"0,520435482897066"
2012-09-20,"0,512267396117437"
2012-09-21,"0,506504171824302"
2012-09-22,"0,504462803285629"
2012-09-23,"0,502751685917607"
2012-09-24,"0,498296381758219"
2012-09-25,"0,500382681635934"
2012-09-26,"0,505487882771168"
2012-09-27,"0,501157232675775"
2012-09-28,"0,493482025613525"
2012-09-29,"0,499438701069185"
2012-09-30,"0,495598018164072"
2012-10-01,"0,494506201987863"
2012-10-02,"0,510959044382736"
2012-10-03,"0,510028790521735"
2012-10-04,"0,504630483862567"
2012-10-05,"0,501764614199834"
2012-10-06,"0,49669196317639"
2012-10-07,"0,481653566314461"
2012-10-08,"0,476675338959854"
2012-10-09,"0,479062075890359"
2012-10-10,"0,481334625513794"
